tiempo_key,fecha,nombre_dia,nombre_mes,mes,dia,anio
2105,2023-10-05,Jueves,Octubre,10,5,2023
2106,2023-10-06,Viernes,Octubre,10,6,2023
2107,2023-10-07,Sabado,Octubre,10,7,2023
2108,2023-10-08,Domingo,Octubre,10,8,2023
2109,2023-10-09,Lunes,Octubre,10,9,2023
2110,2023-10-10,Martes,Octubre,10,10,2023
2111,2023-10-11,Miercoles,Octubre,10,11,2023
2112,2023-10-12,Jueves,Octubre,10,12,2023
2113,2023-10-13,Viernes,Octubre,10,13,2023
2114,2023-10-14,Sabado,Octubre,10,14,2023
2115,2023-10-15,Domingo,Octubre,10,15,2023
2116,2023-10-16,Lunes,Octubre,10,16,2023
2117,2023-10-17,Martes,Octubre,10,17,2023
2118,2023-10-18,Miercoles,Octubre,10,18,2023
2119,2023-10-19,Jueves,Octubre,10,19,2023
2120,2023-10-20,Viernes,Octubre,10,20,2023
2121,2023-10-21,Sabado,Octubre,10,21,2023
2122,2023-10-22,Domingo,Octubre,10,22,2023
2123,2023-10-23,Lunes,Octubre,10,23,2023
2124,2023-10-24,Martes,Octubre,10,24,2023
2125,2023-10-25,Miercoles,Octubre,10,25,2023
2126,2023-10-26,Jueves,Octubre,10,26,2023
2127,2023-10-27,Viernes,Octubre,10,27,2023
2128,2023-10-28,Sabado,Octubre,10,28,2023
2129,2023-10-29,Domingo,Octubre,10,29,2023
2130,2023-10-30,Lunes,Octubre,10,30,2023
2131,2023-10-31,Martes,Octubre,10,31,2023
2132,2023-11-01,Miercoles,Noviembre,11,1,2023
2133,2023-11-02,Jueves,Noviembre,11,2,2023
2134,2023-11-03,Viernes,Noviembre,11,3,2023
2135,2023-11-04,Sabado,Noviembre,11,4,2023
2136,2023-11-05,Domingo,Noviembre,11,5,2023
2137,2023-11-06,Lunes,Noviembre,11,6,2023
2138,2023-11-07,Martes,Noviembre,11,7,2023
2139,2023-11-08,Miercoles,Noviembre,11,8,2023
2140,2023-11-09,Jueves,Noviembre,11,9,2023
2141,2023-11-10,Viernes,Noviembre,11,10,2023
2142,2023-11-11,Sabado,Noviembre,11,11,2023
2143,2023-11-12,Domingo,Noviembre,11,12,2023
2144,2023-11-13,Lunes,Noviembre,11,13,2023
2145,2023-11-14,Martes,Noviembre,11,14,2023
2146,2023-11-15,Miercoles,Noviembre,11,15,2023
2147,2023-11-16,Jueves,Noviembre,11,16,2023
2148,2023-11-17,Viernes,Noviembre,11,17,2023
2149,2023-11-18,Sabado,Noviembre,11,18,2023
2150,2023-11-19,Domingo,Noviembre,11,19,2023
2151,2023-11-20,Lunes,Noviembre,11,20,2023
2152,2023-11-21,Martes,Noviembre,11,21,2023
2153,2023-11-22,Miercoles,Noviembre,11,22,2023
2154,2023-11-23,Jueves,Noviembre,11,23,2023
2155,2023-11-24,Viernes,Noviembre,11,24,2023
2156,2023-11-25,Sabado,Noviembre,11,25,2023
2157,2023-11-26,Domingo,Noviembre,11,26,2023
2158,2023-11-27,Lunes,Noviembre,11,27,2023
2159,2023-11-28,Martes,Noviembre,11,28,2023
2160,2023-11-29,Miercoles,Noviembre,11,29,2023
2161,2023-11-30,Jueves,Noviembre,11,30,2023
2162,2023-12-01,Viernes,Diciembre,12,1,2023
2163,2023-12-02,Sabado,Diciembre,12,2,2023
2164,2023-12-03,Domingo,Diciembre,12,3,2023
2165,2023-12-04,Lunes,Diciembre,12,4,2023
2166,2023-12-05,Martes,Diciembre,12,5,2023
2167,2023-12-06,Miercoles,Diciembre,12,6,2023
2168,2023-12-07,Jueves,Diciembre,12,7,2023
2169,2023-12-08,Viernes,Diciembre,12,8,2023
2170,2023-12-09,Sabado,Diciembre,12,9,2023
2171,2023-12-10,Domingo,Diciembre,12,10,2023
2172,2023-12-11,Lunes,Diciembre,12,11,2023
2173,2023-12-12,Martes,Diciembre,12,12,2023
2174,2023-12-13,Miercoles,Diciembre,12,13,2023
2175,2023-12-14,Jueves,Diciembre,12,14,2023
2176,2023-12-15,Viernes,Diciembre,12,15,2023
2177,2023-12-16,Sabado,Diciembre,12,16,2023
2178,2023-12-17,Domingo,Diciembre,12,17,2023
2179,2023-12-18,Lunes,Diciembre,12,18,2023
2180,2023-12-19,Martes,Diciembre,12,19,2023
2181,2023-12-20,Miercoles,Diciembre,12,20,2023
2182,2023-12-21,Jueves,Diciembre,12,21,2023
2183,2023-12-22,Viernes,Diciembre,12,22,2023
2184,2023-12-23,Sabado,Diciembre,12,23,2023
2185,2023-12-24,Domingo,Diciembre,12,24,2023
2186,2023-12-25,Lunes,Diciembre,12,25,2023
2187,2023-12-26,Martes,Diciembre,12,26,2023
2188,2023-12-27,Miercoles,Diciembre,12,27,2023
2189,2023-12-28,Jueves,Diciembre,12,28,2023
2190,2023-12-29,Viernes,Diciembre,12,29,2023
2191,2023-12-30,Sabado,Diciembre,12,30,2023
2192,2023-12-31,Domingo,Diciembre,12,31,2023
2193,2024-01-01,Lunes,Enero,1,1,2024
2194,2024-01-02,Martes,Enero,1,2,2024
2195,2024-01-03,Miercoles,Enero,1,3,2024
2196,2024-01-04,Jueves,Enero,1,4,2024
2197,2024-01-05,Viernes,Enero,1,5,2024
2198,2024-01-06,Sabado,Enero,1,6,2024
2199,2024-01-07,Domingo,Enero,1,7,2024
2200,2024-01-08,Lunes,Enero,1,8,2024
2201,2024-01-09,Martes,Enero,1,9,2024
2202,2024-01-10,Miercoles,Enero,1,10,2024
2203,2024-01-11,Jueves,Enero,1,11,2024
2204,2024-01-12,Viernes,Enero,1,12,2024
2205,2024-01-13,Sabado,Enero,1,13,2024
2206,2024-01-14,Domingo,Enero,1,14,2024
2207,2024-01-15,Lunes,Enero,1,15,2024
2208,2024-01-16,Martes,Enero,1,16,2024
2209,2024-01-17,Miercoles,Enero,1,17,2024
2210,2024-01-18,Jueves,Enero,1,18,2024
2211,2024-01-19,Viernes,Enero,1,19,2024
2212,2024-01-20,Sabado,Enero,1,20,2024
2213,2024-01-21,Domingo,Enero,1,21,2024
2214,2024-01-22,Lunes,Enero,1,22,2024
2215,2024-01-23,Martes,Enero,1,23,2024
2216,2024-01-24,Miercoles,Enero,1,24,2024
2217,2024-01-25,Jueves,Enero,1,25,2024
2218,2024-01-26,Viernes,Enero,1,26,2024
2219,2024-01-27,Sabado,Enero,1,27,2024
2220,2024-01-28,Domingo,Enero,1,28,2024
2221,2024-01-29,Lunes,Enero,1,29,2024
2222,2024-01-30,Martes,Enero,1,30,2024
2223,2024-01-31,Miercoles,Enero,1,31,2024
2224,2024-02-01,Jueves,Febrero,2,1,2024
2225,2024-02-02,Viernes,Febrero,2,2,2024
2226,2024-02-03,Sabado,Febrero,2,3,2024
2227,2024-02-04,Domingo,Febrero,2,4,2024
2228,2024-02-05,Lunes,Febrero,2,5,2024
2229,2024-02-06,Martes,Febrero,2,6,2024
2230,2024-02-07,Miercoles,Febrero,2,7,2024
2231,2024-02-08,Jueves,Febrero,2,8,2024
2232,2024-02-09,Viernes,Febrero,2,9,2024
2233,2024-02-10,Sabado,Febrero,2,10,2024
2234,2024-02-11,Domingo,Febrero,2,11,2024
2235,2024-02-12,Lunes,Febrero,2,12,2024
2236,2024-02-13,Martes,Febrero,2,13,2024
2237,2024-02-14,Miercoles,Febrero,2,14,2024
2238,2024-02-15,Jueves,Febrero,2,15,2024
2239,2024-02-16,Viernes,Febrero,2,16,2024
2240,2024-02-17,Sabado,Febrero,2,17,2024
2241,2024-02-18,Domingo,Febrero,2,18,2024
2242,2024-02-19,Lunes,Febrero,2,19,2024
2243,2024-02-20,Martes,Febrero,2,20,2024
2244,2024-02-21,Miercoles,Febrero,2,21,2024
2245,2024-02-22,Jueves,Febrero,2,22,2024
2246,2024-02-23,Viernes,Febrero,2,23,2024
2247,2024-02-24,Sabado,Febrero,2,24,2024
2248,2024-02-25,Domingo,Febrero,2,25,2024
2249,2024-02-26,Lunes,Febrero,2,26,2024
2250,2024-02-27,Martes,Febrero,2,27,2024
2251,2024-02-28,Miercoles,Febrero,2,28,2024
2252,2024-02-29,Jueves,Febrero,2,29,2024
2253,2024-03-01,Viernes,Marzo,3,1,2024
2254,2024-03-02,Sabado,Marzo,3,2,2024
2255,2024-03-03,Domingo,Marzo,3,3,2024
2256,2024-03-04,Lunes,Marzo,3,4,2024
2257,2024-03-05,Martes,Marzo,3,5,2024
2258,2024-03-06,Miercoles,Marzo,3,6,2024
2259,2024-03-07,Jueves,Marzo,3,7,2024
2260,2024-03-08,Viernes,Marzo,3,8,2024
2261,2024-03-09,Sabado,Marzo,3,9,2024
2262,2024-03-10,Domingo,Marzo,3,10,2024
2263,2024-03-11,Lunes,Marzo,3,11,2024
2264,2024-03-12,Martes,Marzo,3,12,2024
2265,2024-03-13,Miercoles,Marzo,3,13,2024
2266,2024-03-14,Jueves,Marzo,3,14,2024
2267,2024-03-15,Viernes,Marzo,3,15,2024
2268,2024-03-16,Sabado,Marzo,3,16,2024
2269,2024-03-17,Domingo,Marzo,3,17,2024
2270,2024-03-18,Lunes,Marzo,3,18,2024
2271,2024-03-19,Martes,Marzo,3,19,2024
2272,2024-03-20,Miercoles,Marzo,3,20,2024
2273,2024-03-21,Jueves,Marzo,3,21,2024
2274,2024-03-22,Viernes,Marzo,3,22,2024
2275,2024-03-23,Sabado,Marzo,3,23,2024
2276,2024-03-24,Domingo,Marzo,3,24,2024
2277,2024-03-25,Lunes,Marzo,3,25,2024
2278,2024-03-26,Martes,Marzo,3,26,2024
2279,2024-03-27,Miercoles,Marzo,3,27,2024
2280,2024-03-28,Jueves,Marzo,3,28,2024
2281,2024-03-29,Viernes,Marzo,3,29,2024
2282,2024-03-30,Sabado,Marzo,3,30,2024
2283,2024-03-31,Domingo,Marzo,3,31,2024
2284,2024-04-01,Lunes,Abril,4,1,2024
2285,2024-04-02,Martes,Abril,4,2,2024
2286,2024-04-03,Miercoles,Abril,4,3,2024
2287,2024-04-04,Jueves,Abril,4,4,2024
2288,2024-04-05,Viernes,Abril,4,5,2024
2289,2024-04-06,Sabado,Abril,4,6,2024
2290,2024-04-07,Domingo,Abril,4,7,2024
2291,2024-04-08,Lunes,Abril,4,8,2024
2292,2024-04-09,Martes,Abril,4,9,2024
2293,2024-04-10,Miercoles,Abril,4,10,2024
2294,2024-04-11,Jueves,Abril,4,11,2024
2295,2024-04-12,Viernes,Abril,4,12,2024
2296,2024-04-13,Sabado,Abril,4,13,2024
2297,2024-04-14,Domingo,Abril,4,14,2024
2298,2024-04-15,Lunes,Abril,4,15,2024
2299,2024-04-16,Martes,Abril,4,16,2024
2300,2024-04-17,Miercoles,Abril,4,17,2024
2301,2024-04-18,Jueves,Abril,4,18,2024
2302,2024-04-19,Viernes,Abril,4,19,2024
2303,2024-04-20,Sabado,Abril,4,20,2024
2304,2024-04-21,Domingo,Abril,4,21,2024
2305,2024-04-22,Lunes,Abril,4,22,2024
2306,2024-04-23,Martes,Abril,4,23,2024
2307,2024-04-24,Miercoles,Abril,4,24,2024
2308,2024-04-25,Jueves,Abril,4,25,2024
2309,2024-04-26,Viernes,Abril,4,26,2024
2310,2024-04-27,Sabado,Abril,4,27,2024
2311,2024-04-28,Domingo,Abril,4,28,2024
2312,2024-04-29,Lunes,Abril,4,29,2024
2313,2024-04-30,Martes,Abril,4,30,2024
2314,2024-05-01,Miercoles,Mayo,5,1,2024
2315,2024-05-02,Jueves,Mayo,5,2,2024
2316,2024-05-03,Viernes,Mayo,5,3,2024
2317,2024-05-04,Sabado,Mayo,5,4,2024
2318,2024-05-05,Domingo,Mayo,5,5,2024
2319,2024-05-06,Lunes,Mayo,5,6,2024
2320,2024-05-07,Martes,Mayo,5,7,2024
2321,2024-05-08,Miercoles,Mayo,5,8,2024
2322,2024-05-09,Jueves,Mayo,5,9,2024
2323,2024-05-10,Viernes,Mayo,5,10,2024
2324,2024-05-11,Sabado,Mayo,5,11,2024
2325,2024-05-12,Domingo,Mayo,5,12,2024
2326,2024-05-13,Lunes,Mayo,5,13,2024
2327,2024-05-14,Martes,Mayo,5,14,2024
2328,2024-05-15,Miercoles,Mayo,5,15,2024
2329,2024-05-16,Jueves,Mayo,5,16,2024
2330,2024-05-17,Viernes,Mayo,5,17,2024
2331,2024-05-18,Sabado,Mayo,5,18,2024
2332,2024-05-19,Domingo,Mayo,5,19,2024
2333,2024-05-20,Lunes,Mayo,5,20,2024
2334,2024-05-21,Martes,Mayo,5,21,2024
2335,2024-05-22,Miercoles,Mayo,5,22,2024
2336,2024-05-23,Jueves,Mayo,5,23,2024
2337,2024-05-24,Viernes,Mayo,5,24,2024
2338,2024-05-25,Sabado,Mayo,5,25,2024
2339,2024-05-26,Domingo,Mayo,5,26,2024
2340,2024-05-27,Lunes,Mayo,5,27,2024
2341,2024-05-28,Martes,Mayo,5,28,2024
2342,2024-05-29,Miercoles,Mayo,5,29,2024
2343,2024-05-30,Jueves,Mayo,5,30,2024
